Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT,OD_Board,OD_Board_FromSkim_LCL,OD_Board_FromSkim_COR,OD_Board_FromSkim_BRT,OD_Board_FromSkim_EXP,OD_Board_FromSkim_LRT,OD_Board_FromSkim_CRT
All,pk,walk,0089_329.8,66689_66697,NB,  66689.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_329.8,66697_66707,NB,  66697.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_329.8,66707_66712,NB,  66707.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.05,      0.05,         0,         0,         0,         0,         0,      0.51,      0.51,         0,         0,         0,         0,         0,      0.28,      0.28,         0,         0,         0,         0,         0
All,pk,walk,0089_329.8,66712_66717,NB,  66712.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_329.8,66717_66720,NB,  66717.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.23,      0.23,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,pk,walk,0089_329.8,66720_66725,NB,  66720.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_331.1,66725_66730,WB,  66725.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      8.50,      8.50,         0,         0,         0,         0,         0,      0.29,      0.29,         0,         0,         0,         0,         0,      4.40,      4.40,         0,         0,         0,         0,         0
All,pk,walk,0089_331.6,66730_66737,NB,  66730.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_331.7,66737_66752,NB,  66737.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.04,      0.04,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,pk,walk,0089_331.7,66752_66781,NB,  66752.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_331.7,66781_66801,NB,  66781.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,     10.98,     10.82,         0,      0.16,         0,         0,         0,      0.54,      0.54,         0,         0,         0,         0,         0,      5.76,      5.68,         0,      0.08,         0,         0,         0
All,pk,walk,0089_331.7,66801_66834,NB,  66801.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      7.99,      7.90,         0,      0.09,         0,         0,         0,      0.62,      0.62,         0,         0,         0,         0,         0,      4.31,      4.26,         0,      0.05,         0,         0,         0
All,pk,walk,0089_331.7,66834_66836,NB,  66834.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_331.7,66836_66844,NB,  66836.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3020_000.0,66844_66876,NB,  66844.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3020_000.0,66876_66885,NB,  66876.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      8.36,      8.36,         0,         0,         0,         0,         0,      1.46,      1.46,         0,         0,         0,         0,         0,      4.91,      4.91,         0,         0,         0,         0,         0
All,pk,walk,3020_000.3,66885_66928,NB,  66885.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      6.04,      5.82,         0,      0.22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      3.02,      2.91,         0,      0.11,         0,         0,         0
All,pk,walk,3020_000.3,66928_66930,NB,  66928.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      3.10,      3.10,         0,         0,         0,         0,         0,      0.90,      0.90,         0,         0,         0,         0,         0,      2.00,      2.00,         0,         0,         0,         0,         0
All,pk,walk,3020_000.6,66930_66973,NB,  66930.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      0.03,      0.03,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,pk,walk,3020_000.6,66973_66978,NB,  66973.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3020_000.6,66978_66997,NB,  66978.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,     35.38,     35.38,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0,     17.72,     17.72,         0,         0,         0,         0,         0
All,pk,walk,3020_000.6,66997_67020,NB,  66997.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,      5.11,      5.11,         0,         0,         0,         0,         0,      1.08,      1.08,         0,         0,         0,         0,         0,      3.10,      3.10,         0,         0,         0,         0,         0
All,pk,walk,3020_000.6,67020_67038,NB,  67020.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,     18.40,     18.40,         0,         0,         0,         0,         0,      0.61,      0.61,         0,         0,         0,         0,         0,      9.51,      9.51,         0,         0,         0,         0,         0
All,pk,walk,3020_000.6,67038_67056,NB,  67038.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3020_001.2,67056_67078,NB,  67056.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3020_001.4,67078_67091,NB,  67078.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3032_001.0,67091_67090,WB,  67091.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3032_001.0,67090_67092,WB,  67090.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,    126.36,    125.89,         0,      0.47,         0,         0,         0,     63.19,     62.95,         0,      0.24,         0,         0,         0
All,pk,walk,3032_001.0,67092_67066,WB,  67092.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3032_000.9,67066_67057,SB,  67066.00,      4.00,M822_Psn,M822_Psn,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
